TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a001219,곤지암리조트,0,4,Y,2022-08-23 00:00:00.000,2022-08-24 00:00:00.000,3,,,경기 광주시 도척면 도척윗로 278,경기 광주시 도척면 도웅리 533,,,,1.0,140000,
a_a002394,파티즈호텔,1,1,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,2,,,,,,,2022-09-14 01:00:00.000,,0,MO구운동파티즈구메이트
a_a005369,IMT모텔,1,2,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,,1.0,49500,MO종로IMT STAN
a_a012453,리버빌,0,3,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경기 가평군 설악면 유명로 2324,경기 가평군 설악면 회곡리 447-17,,,,1.0,230000,
a_a006215,강화도 에코스파펜션 & 글램핑,0,3,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,2,,,해안남로 789-61,,,,,1.0,189000,
a_a003827,롯데호텔 서울,1,1,Y,2022-10-10 00:00:00.000,2022-10-11 00:00:00.000,2,1048125980.0,롯데호텔,서울 중구 남대문로 81,서울 중구 소공동 1,3101001.0,1114011100.0,2022-10-10 14:36:00.000,1.0,459800,호텔비
a_a000124,강릉웨이블루스파펜션,1,3,Y,2022-08-23 00:00:00.000,2022-08-24 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-07-19 00:02:00.000,1.0,126300,"PE-402(스파,오션뷰"
a_a003062,그랜드워커힐서울,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,1248100718.0,에스케이네트웍스㈜,서울 광진구 워커힐로 177,,3104009.0,1121510400.0,2022-09-25 08:23:00.000,1.0,79860,
a_a002106,나나키즈풀빌라,0,3,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,7,,,경기 가평군 상면 돌아우길 64-11,경기 가평군 상면 상동리 73-9,,,,1.0,740000,
a_a001506,비즈웰종로오피스텔,0,11,Y,2022-08-30 00:00:00.000,2022-09-01 00:00:00.000,1,,,서울 종로구 삼일대로30길 23,서울 종로구 익선동 34,,,,5.0,60000,
a_a005380,국립유명산자연휴양림 산림문화휴양관,1,9,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,3,3058304961.0,국립자연휴양림관리소,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,4448224.0,4182031032.0,2022-10-01 16:56:00.000,1.0,136000,[1휴]산수국(6인실)1박;에어컨사용01일
a_a000279,로하스캠핑,10,5,,,,3,6843500208.0,로하스캠핑,경기 연천군 중면 군중로 319-46,경기 연천군 중면 삼곶리 185,3215004.0,4180037021.0,2022-09-02 15:31:00.000,1.0,3000,캠핑비
a_a000318,엠앤럭키호텔,0,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,2,,,서울 종로구 수표로22길 38,서울 종로구 돈의동 155,,,,1.0,65000,
a_a000290,솔잎향캠핑파크,1,5,Y,2022-08-24 00:00:00.000,2022-08-25 00:00:00.000,4,,솔잎향캠핑파크,경기 시흥시 수인로2107번길 52,경기 시흥시 조남동 583-2,4397339.0,4139012400.0,,1.0,160000,글램핑(1)
a_a000805,고구마모텔,1,2,Y,2022-09-04 00:00:00.000,2022-09-06 00:00:00.000,1,1753400600.0,호텔고구마,서울 마포구 백범로4길 16,서울 마포구 노고산동 106-77,4139251.0,1144011000.0,2022-09-04 20:07:00.000,1.0,100000,
a_a012504,공군호텔,1,1,Y,2022-11-03 00:00:00.000,2022-11-04 00:00:00.000,1,1188300060.0,공군항공안전단,서울 영등포구 여의대방로 259,서울 영등포구 신길동 1196,3118028.0,1156013200.0,2022-11-03 16:39:00.000,1.0,36000,
a_a001356,호텔스카이파크 센트럴명동점,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,1,,T-STAY센트럴명동점,,,,,2022-08-06 00:00:00.000,1.0,102460,센트럴명동점 스탠다드더블객실1박+미니바무료이용
a_a003139,스테이카키,1,7,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,4,,스테이카키,서울 용산구 이태원로36길 19-8,서울 용산구 한남동 686-11,4106314.0,1117013100.0,2022-07-11 05:23:00.000,1.0,340000,1F/성인 4명
a_a002664,더마을펜션,1,3,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,6,6318801233.0,주식회사더마을펜션,경기 가평군 청평면 모꼬지로 124-25,,3216051.0,4182032524.0,2022-08-15 14:56:00.000,1.0,388000,
a_a002445,XYM 월곶점,0,2,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2,,,경기 시흥시 월곶중앙로58번길 26,경기 시흥시 월곶동 1003-11,,,,5.0,35000,
